,source_id,topic-0,topic-1,topic-2,topic-3,topic-4,topic-5,topic-6,topic-7,topic-8,topic-9,topic-10,topic-11,topic-12,topic-13,topic-14,topic-15,topic-16,topic-17,topic-18,topic-19,topic-20,topic-21,topic-22,topic-23,topic-24,topic-25,topic-26,topic-27,topic-28,topic-29,topic-30,topic-31,topic-32,topic-33,topic-34,topic-35,topic-36,topic-37,topic-38,topic-39
mc00456-001-bx0006-006-001,mc00456-001-bx0006-006-001,0.27904441952705383,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.07092584669589996,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.016295509412884712,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.011488601565361023,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.0002698682656046003,0.6128002405166626,0.0002698682656046003
mc00620-001-bx0001-052-001,mc00620-001-bx0001-052-001,3.772236595978029e-05,3.772236595978029e-05,0.11089172214269638,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,0.24427038431167603,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,0.41804438829421997,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,0.2254355400800705,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05,3.772236595978029e-05
mc00456-001-bx0006-016-001,mc00456-001-bx0006-016-001,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.27986979484558105,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.6882758140563965,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933,0.0008382733212783933
mc00620-001-bx0001-042-001,mc00620-001-bx0001-042-001,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,0.13073419034481049,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,0.0018436609534546733,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,0.8591484427452087,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,0.008026287890970707,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06,6.873177881061565e-06
aspca_20200309_3352,aspca_20200309_3352,5.785176654171664e-06,5.785176654171664e-06,0.009573402814567089,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,0.028170306235551834,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,0.9620422124862671,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06,5.785176654171664e-06
aspca_20200303_2852,aspca_20200303_2852,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,0.9902951717376709,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,5.336156391422264e-06,0.009502055123448372,5.336156391422264e-06
mc00456-001-bx0005-040-001,mc00456-001-bx0005-040-001,1.1623697901086416e-05,1.1623697901086416e-05,0.6781689524650574,0.01169535145163536,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,0.01711132563650608,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,0.008010518737137318,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,0.0124210175126791,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,0.002236685948446393,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,1.1623697901086416e-05,0.20724625885486603,1.1623697901086416e-05,1.1623697901086416e-05,0.04336423799395561,0.019385239109396935
mc00344-001-bx0001_34-010-000,mc00344-001-bx0001_34-010-000,1.0673471706468263e-06,1.0673471706468263e-06,0.0001469987037125975,1.0673471706468263e-06,1.0673471706468263e-06,1.0673471706468263e-06,1.0673471706468263e-06,3.7846039049327374e-05,0.17498064041137695,0.5713889002799988,1.0673471706468263e-06,0.0026399127673357725,1.0673471706468263e-06,0.026160627603530884,1.0673471706468263e-06,1.0673471706468263e-06,0.0458487868309021,1.0673471706468263e-06,1.0673471706468263e-06,1.0673471706468263e-06,1.0673471706468263e-06,1.0673471706468263e-06,1.0673471706468263e-06,0.00530307088047266,1.0673471706468263e-06,0.006239072885364294,0.013943241909146309,1.0673471706468263e-06,1.0673471706468263e-06,1.0673471706468263e-06,1.0673471706468263e-06,0.0021524981129914522,1.0673471706468263e-06,0.0001804225757950917,0.14368118345737457,0.0011443747207522392,1.0673471706468263e-06,1.0673471706468263e-06,1.0673471706468263e-06,0.006125789135694504
mc00456-001-bx0007-019-001,mc00456-001-bx0007-019-001,5.7092296628979966e-05,5.7092296628979966e-05,0.913990318775177,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,0.0038286028429865837,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,0.043683018535375595,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,0.036442749202251434,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05,5.7092296628979966e-05
mc00236_2595484_20200115_956,mc00236_2595484_20200115_956,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,0.08313528448343277,1.9135477486997843e-05,0.09026332199573517,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,0.05161943659186363,0.004413706716150045,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,0.6625002026557922,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,0.06853700429201126,1.9135477486997843e-05,0.03889961168169975,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05,1.9135477486997843e-05
mc00456-001-bx0007-009-001,mc00456-001-bx0007-009-001,3.8228710764087737e-05,3.8228710764087737e-05,0.9793052673339844,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,0.01924203708767891,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05,3.8228710764087737e-05
mc00344-001-bx0001_4-002-000,mc00344-001-bx0001_4-002-000,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,0.09110309928655624,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,0.00262164487503469,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,0.1402803212404251,0.00019859861640725285,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,1.3856873692930094e-06,0.7657478451728821
mc00344-001-lb0001_39-005-000,mc00344-001-lb0001_39-005-000,0.0024784656707197428,6.502729320345679e-06,6.502729320345679e-06,6.502729320345679e-06,6.502729320345679e-06,0.0072076814249157906,0.011600927449762821,0.006808725651353598,6.502729320345679e-06,0.1284910887479782,6.502729320345679e-06,6.502729320345679e-06,6.502729320345679e-06,0.014986777678132057,6.502729320345679e-06,6.502729320345679e-06,0.022709788754582405,6.502729320345679e-06,6.502729320345679e-06,6.502729320345679e-06,6.502729320345679e-06,6.502729320345679e-06,0.0036269421689212322,0.0017455671913921833,6.502729320345679e-06,6.502729320345679e-06,0.2109145075082779,6.502729320345679e-06,6.502729320345679e-06,0.0043455446138978004,0.038019903004169464,6.502729320345679e-06,6.502729320345679e-06,0.10511837899684906,0.16651524603366852,6.502729320345679e-06,6.502729320345679e-06,6.502729320345679e-06,0.03464910015463829,0.2406252920627594
mc00344_118817_20200129_1206,mc00344_118817_20200129_1206,0.00556182162836194,1.0755894663816434e-06,1.0755894663816434e-06,1.0755894663816434e-06,1.0755894663816434e-06,0.002665913663804531,0.0009461530135013163,0.005748200695961714,0.6853015422821045,0.023073390126228333,1.0755894663816434e-06,0.04183502122759819,1.0755894663816434e-06,1.0755894663816434e-06,1.0755894663816434e-06,1.0755894663816434e-06,0.010308708995580673,1.0755894663816434e-06,1.0755894663816434e-06,1.0755894663816434e-06,1.0755894663816434e-06,1.0755894663816434e-06,0.02091280184686184,1.0755894663816434e-06,1.0755894663816434e-06,0.002431985456496477,0.023403923958539963,1.0755894663816434e-06,1.0755894663816434e-06,1.0755894663816434e-06,0.0015412593493238091,0.002302906010299921,1.0755894663816434e-06,0.01702183298766613,0.00031538703478872776,0.14067116379737854,1.0755894663816434e-06,1.0755894663816434e-06,1.0755894663816434e-06,0.015933223068714142
mc00344-001-bx0001_44-010-000,mc00344-001-bx0001_44-010-000,3.3976407394220587e-06,3.3976407394220587e-06,0.0018030512146651745,3.3976407394220587e-06,3.3976407394220587e-06,3.3976407394220587e-06,3.3976407394220587e-06,0.020298341289162636,0.007053041830658913,0.17186115682125092,0.0027976634446531534,3.3976407394220587e-06,3.3976407394220587e-06,3.3976407394220587e-06,3.3976407394220587e-06,3.3976407394220587e-06,0.28947004675865173,3.3976407394220587e-06,3.3976407394220587e-06,3.3976407394220587e-06,3.3976407394220587e-06,3.3976407394220587e-06,3.3976407394220587e-06,3.3976407394220587e-06,3.3976407394220587e-06,0.13692733645439148,0.10340211540460587,3.3976407394220587e-06,3.3976407394220587e-06,3.3976407394220587e-06,3.3976407394220587e-06,0.029280904680490494,3.3976407394220587e-06,0.11460238695144653,0.12240540981292725,3.3976407394220587e-06,3.3976407394220587e-06,3.3976407394220587e-06,3.3976407394220587e-06,3.3976407394220587e-06
mc00344-001-bx0001_38-008-000,mc00344-001-bx0001_38-008-000,0.0028847295325249434,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,0.000975583796389401,0.06827330589294434,3.5066659620497376e-06,0.008124971762299538,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,0.005682392045855522,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,0.09811925888061523,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,0.16040638089179993,0.01409645564854145,0.6046884655952454,3.5066659620497376e-06,3.5066659620497376e-06,3.5066659620497376e-06,0.036643192172050476
mc00344-001-bx0001_32-013-000,mc00344-001-bx0001_32-013-000,5.477577815327095e-06,5.477577815327095e-06,0.1119418516755104,5.477577815327095e-06,0.06009398400783539,5.477577815327095e-06,5.477577815327095e-06,5.477577815327095e-06,0.0005581572186201811,0.00741441547870636,5.477577815327095e-06,0.003995422273874283,5.477577815327095e-06,5.477577815327095e-06,0.010707367211580276,5.477577815327095e-06,0.07762797176837921,5.477577815327095e-06,5.477577815327095e-06,5.477577815327095e-06,5.477577815327095e-06,5.477577815327095e-06,5.477577815327095e-06,0.05737324431538582,5.477577815327095e-06,0.00984227005392313,0.3273419439792633,5.477577815327095e-06,5.477577815327095e-06,5.477577815327095e-06,5.477577815327095e-06,5.477577815327095e-06,5.477577815327095e-06,5.477577815327095e-06,0.2868998348712921,0.01881202682852745,5.477577815327095e-06,5.477577815327095e-06,5.477577815327095e-06,0.027243655174970627
mc00344-001-bx0001_32-003-000,mc00344-001-bx0001_32-003-000,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,0.2070728987455368,2.1254267267067917e-05,0.0305571760982275,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,0.022992607206106186,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,0.016565939411520958,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,0.7220674753189087,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05,2.1254267267067917e-05
mc00456-001-bx0003-053-001,mc00456-001-bx0003-053-001,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.563471257686615,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.046929821372032166,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.03809169679880142,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.19657449424266815,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.018033932894468307,0.00032748281955718994,0.12576432526111603,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994,0.00032748281955718994
